codemp;tipcont;tipmov;codart;fecmov;fecintro;orden;almace;seriel;ubicac;cant;prec;moves;clprfab;numdoc;posicion;impmov;pmedpon;tabauxidhis;tipo;datvar1;datvar2;datvar3;datvar4;datvar5;datvar6;feccad;premedpon;cantdobuni;numsec;tipfac;movmanual
001;0;10;PN213AC29;40589;40591;201102178128259;1;;S/U;2;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN213AC30;40589;40591;201102178128275;1;;S/U;2;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN213AC31;40589;40591;201102178128291;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN213AC32;40589;40591;201102178128308;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN213AC33;40589;40591;201102178128325;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN213AC34;40589;40591;201102178128342;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN213AC35;40589;40591;201102178128358;1;;S/U;3;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN213AM01;40589;40591;201102178128374;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN213AM02;40589;40591;201102178128392;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN213AM03;40589;40591;201102178128408;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN213AM04;40589;40591;201102178128424;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN213AV01;40589;40591;201102178128441;1;;S/U;24;0;I;;0;0;0;5;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN213AV02;40589;40591;201102178128457;1;;S/U;381;0;I;;0;0;0;5.13;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN213AV03;40589;40591;201102178128473;1;;S/U;23;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN213AV04;40589;40591;201102178128490;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN214AC01;40589;40591;201102178128506;1;;S/U;1;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN214AC02;40589;40591;201102178128522;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN214AC03;40589;40591;201102178128539;1;;S/U;1;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN214AC04;40589;40591;201102178128556;1;;S/U;1;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN214AC05;40589;40591;201102178128571;1;;S/U;1;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN214AC06;40589;40591;201102178128589;1;;S/U;1;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN214AC07;40589;40591;201102178128604;1;;S/U;1;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN214AC08;40589;40591;201102178128621;1;;S/U;1;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN214AC09;40589;40591;201102178128638;1;;S/U;1;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN214AC10;40589;40591;201102178128653;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN214AC11;40589;40591;201102178128670;1;;S/U;1;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN214AC12;40589;40591;201102178128685;1;;S/U;1;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN214AC13;40589;40591;201102178128703;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN214AM01;40589;40591;201102178128719;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN215AM01;40589;40591;201102178128735;1;;S/U;10;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN215AM02;40589;40591;201102178128752;1;;S/U;10;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN215AM03;40589;40591;201102178128767;1;;S/U;10;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN215AV01;40589;40591;201102178128785;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN216AM01;40589;40591;201102178128828;1;;S/U;20;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN216AM02;40589;40591;201102178128846;1;;S/U;12;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN216AM03;40589;40591;201102178128862;1;;S/U;12;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN216AM04;40589;40591;201102178128908;1;;S/U;20;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN216AV01;40589;40591;201102178128925;1;;S/U;74;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN217AM01;40589;40591;201102178128941;1;;S/U;30;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN217AM02;40589;40591;201102178128957;1;;S/U;30;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN217AM03;40589;40591;201102178128974;1;;S/U;30;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN217AM04;40589;40591;201102178128990;1;;S/U;30;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN217AV01;40589;40591;201102178129007;1;;S/U;120;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN218AC01;40589;40591;201102178129023;1;;S/U;0;6;I;;0;0;0;6;0;;;;;0;0;0;2958465;6;0;0;0;N
001;0;10;PN218AC02;40589;40591;201102178129039;1;;S/U;0;0.9;I;;0;0;0;0.9;0;;;;;0;0;0;2958465;0.9;0;0;0;N
001;0;10;PN218AC03;40589;40591;201102178129056;1;;S/U;0;2.6;I;;0;0;0;2.6;0;;;;;0;0;0;2958465;2.6;0;0;0;N
001;0;10;PN218AC04;40589;40591;201102178129073;1;;S/U;0;2.55;I;;0;0;0;2.55;0;;;;;0;0;0;2958465;2.55;0;0;0;N
001;0;10;PN218AC05;40589;40591;201102178129089;1;;S/U;0;2.7;I;;0;0;0;2.7;0;;;;;0;0;0;2958465;2.7;0;0;0;N
001;0;10;PN218AC06;40589;40591;201102178129105;1;;S/U;0;2.5;I;;0;0;0;2.5;0;;;;;0;0;0;2958465;2.5;0;0;0;N
001;0;10;PN218AC07;40589;40591;201102178129122;1;;S/U;0;2.5;I;;0;0;0;2.5;0;;;;;0;0;0;2958465;2.5;0;0;0;N
001;0;10;PN218AC08;40589;40591;201102178129139;1;;S/U;0;1.95;I;;0;0;0;1.95;0;;;;;0;0;0;2958465;1.95;0;0;0;N
001;0;10;PN218AM01;40589;40591;201102178129155;1;;S/U;25;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN218AM02;40589;40591;201102178129171;1;;S/U;2;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN218AM03;40589;40591;201102178129189;1;;S/U;12;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN218AM04;40589;40591;201102178129204;1;;S/U;28;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN218AV01;40589;40591;201102178129221;1;;S/U;2;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN219AC01;40589;40591;201102178129237;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN219AC02;40589;40591;201102178129254;1;;S/U;10;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN219AC03;40589;40591;201102178129271;1;;S/U;5;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN219AC04;40589;40591;201102178129286;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN219AC05;40589;40591;201102178129303;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN219AC06;40589;40591;201102178129320;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN219AC07;40589;40591;201102178129339;1;;S/U;2;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN219AC08;40589;40591;201102178129355;1;;S/U;1;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN219AC09;40589;40591;201102178129371;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN219AC10;40589;40591;201102178129389;1;;S/U;20;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN219AC11;40589;40591;201102178129405;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN219AC12;40589;40591;201102178129421;1;;S/U;1;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN219AK03;40589;40591;201102178129438;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN219AM01;40589;40591;201102178129453;1;;S/U;0;0;I;;0;0;0;2370;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN219AM02;40589;40591;201102178129469;1;;S/U;1;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN219AM03;40589;40591;201102178129485;1;;S/U;7;0;I;;0;0;0;250;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN219AM04;40589;40591;201102178129502;1;;S/U;2;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN219AM05;40589;40591;201102178129517;1;;S/U;0;0;I;;0;0;0;90;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN219AM06;40589;40591;201102178129534;1;;S/U;2;0;I;;0;0;0;90;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN219AM07;40589;40591;201102178129551;1;;S/U;1;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN219AM08;40589;40591;201102178129567;1;;S/U;12;0;I;;0;0;0;14;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN219AM09;40589;40591;201102178129583;1;;S/U;1;0;I;;0;0;0;500;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN219AM10;40589;40591;201102178129599;1;;S/U;5;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN219AM11;40589;40591;201102178129616;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN219AV01;40589;40591;201102178129633;1;;S/U;0;0;I;;0;0;0;189;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN219AV02;40589;40591;201102178129650;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN219AV03;40589;40591;201102178129666;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN219BE02;40589;40591;201102178129683;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN219BE03;40589;40591;201102178129699;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN219BK01;40589;40591;201102178129715;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN220AC01;40589;40591;201102178129732;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN220AC02;40589;40591;201102178129748;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN220AC03;40589;40591;201102178129765;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN220AC04;40589;40591;201102178129782;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN220AC05;40589;40591;201102178129798;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN220AC06;40589;40591;201102178129815;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN220AC07;40589;40591;201102178129831;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN220AC08;40589;40591;201102178129848;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN220AC09;40589;40591;201102178129864;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN220AC10;40589;40591;201102178129881;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN220AC11;40589;40591;201102178129897;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN220AE02;40589;40591;201102178129914;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN220AE03;40589;40591;201102178129931;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN220AE04;40589;40591;201102178129946;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN220AE06;40589;40591;201102178129964;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN220AM01;40589;40591;201102178129979;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN220AM02;40589;40591;201102178129996;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN220AM03;40589;40591;201102178130011;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN220AM04;40589;40591;201102178130028;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN220AM05;40589;40591;201102178130045;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN220AM06;40589;40591;201102178130060;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN220AV01;40589;40591;201102178130078;1;;S/U;0;0;I;;0;0;0;12.15;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN220AV02;40589;40591;201102178130094;1;;S/U;0;0;I;;0;0;0;28.35;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN220AV03;40589;40591;201102178130110;1;;S/U;0;0;I;;0;0;0;38.18;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN220AV04;40589;40591;201102178130127;1;;S/U;0;0;I;;0;0;0;38.18;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN220AV05;40589;40591;201102178130144;1;;S/U;0;0;I;;0;0;0;38.18;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN220AV06;40589;40591;201102178130160;1;;S/U;0;0;I;;0;0;0;38.18;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN220AV07;40589;40591;201102178130176;1;;S/U;0;0;I;;0;0;0;38.18;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN220AV08;40589;40591;201102178130192;1;;S/U;0;0;I;;0;0;0;38.18;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN220AV09;40589;40591;201102178130210;1;;S/U;0;0;I;;0;0;0;30.2;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN220AV10;40589;40591;201102178130226;1;;S/U;0;0;I;;0;0;0;38.18;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN223AC01;40589;40591;201102178130242;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN223AC02;40589;40591;201102178130259;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN223AC03;40589;40591;201102178130274;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN223AC04;40589;40591;201102178130292;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN223AC05;40589;40591;201102178130308;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN223AC06;40589;40591;201102178130326;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN223AC07;40589;40591;201102178130343;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN223AC08;40589;40591;201102178130359;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN223AC09;40589;40591;201102178130376;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN223AC10;40589;40591;201102178130394;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN223AC11;40589;40591;201102178130411;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN223AC12;40589;40591;201102178130427;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN223AM01;40589;40591;201102178130444;1;;S/U;1;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN223AM02;40589;40591;201102178130460;1;;S/U;1;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN223AM03;40589;40591;201102178130476;1;;S/U;1;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN223AM04;40589;40591;201102178130493;1;;S/U;9;0;I;;0;0;0;6.8;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN223AM05;40589;40591;201102178130510;1;;S/U;2;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN223AM06;40589;40591;201102178130525;1;;S/U;1;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN223AM07;40589;40591;201102178130541;1;;S/U;32;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN223AM08;40589;40591;201102178130558;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN223AV01;40589;40591;201102178130574;1;;S/U;3;0;I;;0;0;0;7.62;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN223AV02;40589;40591;201102178130592;1;;S/U;74;0;I;;0;0;0;0.208;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN224AC01;40589;40591;201102178130607;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN224AC02;40589;40591;201102178130624;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN224AC03;40589;40591;201102178130640;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN224AC04;40589;40591;201102178130656;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN224AC05;40589;40591;201102178130672;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN224AC06;40589;40591;201102178130689;1;;S/U;6;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN224AM01;40589;40591;201102178130706;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN224AM02;40589;40591;201102178130723;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN225AM01;40589;40591;201102178130739;1;;S/U;255;0;I;;0;0;0;1.6;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN226AC01;40589;40591;201102178130760;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN226AC02;40589;40591;201102178130777;1;;S/U;5;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN226AC03;40589;40591;201102178130792;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN226AC04;40589;40591;201102178130809;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN226AC05;40589;40591;201102178130831;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN226AC06;40589;40591;201102178130849;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN226AC07;40589;40591;201102178130865;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN226AC08;40589;40591;201102178130881;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN226AC09;40589;40591;201102178130898;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN226AK02;40589;40591;201102178130914;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN226AM01;40589;40591;201102178130931;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN226AM02;40589;40591;201102178130948;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN226AM03;40589;40591;201102178130964;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN226AV01;40589;40591;201102178130981;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN226AV02;40589;40591;201102178130997;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN226AV03;40589;40591;201102178131013;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN226AV04;40589;40591;201102178131030;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN228AC01;40589;40591;201102178131046;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN228AC02;40589;40591;201102178131063;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN228AC03;40589;40591;201102178131079;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN228AC04;40589;40591;201102178131095;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN228AC05;40589;40591;201102178131112;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN228AC06;40589;40591;201102178131129;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN228AC07;40589;40591;201102178131146;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN228AC08;40589;40591;201102178131162;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN228AC09;40589;40591;201102178131179;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN228AC10;40589;40591;201102178131195;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN228AC11;40589;40591;201102178131211;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN228AC12;40589;40591;201102178131228;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN228AC13;40589;40591;201102178131246;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN228AC14;40589;40591;201102178131261;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN228AC15;40589;40591;201102178131278;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN228AC16;40589;40591;201102178131294;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN228AC17;40589;40591;201102178131310;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN228AC18;40589;40591;201102178131328;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN228AC19;40589;40591;201102178131346;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN228AC20;40589;40591;201102178131363;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN228AC21;40589;40591;201102178131378;1;;S/U;3;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;PN228AC22;40589;40591;201102178131396;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
